Gene,Gene_ID,Disease,Disease_ID,Gene_Degree,Disease_Degree,Gene_IC,Disease_IC,Combined_IC,Gene_Network_Score,Dis_Network_Score,GMT_Confirmed,Probability_Score,Percentile,Rank_Gene_for_Disease,Rank_Disease_for_Gene
TRPC6,7225,Prednisolone response,MedGen_CN236771,5,1,10.1596,12.1325,22.2921,0.0,0.164438,0.0,0.575208,59.32,1,2
TREX1,11277,Retinal vasculopathy,ClinVar_NULL,8,1,9.4815,12.1325,21.614,0.0,0.380701,0.0,0.575179,59.32,1,3
ATXN2,6311,Spinocerebellar ataxia,ClinVar_NULL,2,48,11.4815,6.5475,18.0291,0.457019,0.046225,1.0,0.575151,59.31,8,1
ERCC8,1161,Mitochondrial complex I deficiency,MedGen_374101,4,39,10.4815,6.8471,17.3286,0.48991,0.254494,1.0,0.575122,59.3,14,3
NDUFAF2,91942,Mitochondrial complex I deficiency,MedGen_374101,4,39,10.4815,6.8471,17.3286,0.48991,0.254494,1.0,0.575122,59.3,14,3
KIF1C,10749,Spastic ataxia,MedGen_376528,2,29,11.4815,7.2745,18.7561,0.322224,0.063486,1.0,0.575115,59.29,3,1
COASY,80347,Pontocerebellar hypoplasia,MedGen_224703,3,24,10.8966,7.5475,18.4441,0.371559,0.123343,1.0,0.575096,59.29,11,3
SBF1,6305,Peripheral neuropathy,MedGen_18386,3,26,10.8966,7.4321,18.3286,0.36217,0.1616,1.0,0.575092,59.28,5,1
TMC1,117531,Ear malformation,OMIM_128600,8,18,9.4815,7.9626,17.4441,0.500036,0.31097,1.0,0.575088,59.28,6,2
JAK2,3717,Primary myelofibrosis,ClinVar_NULL,10,4,9.1596,10.1325,19.2921,0.410509,0.381993,0.0,0.575077,59.27,4,3
GFER,2671,Mitochondrial disease,MedGen_C0950123,2,36,11.4815,6.9626,18.4441,0.296672,0.166667,1.0,0.575016,59.27,2,2
PIGL,9487,Coloboma,ClinVar_NULL,4,3,10.4815,10.5475,21.0291,0.121426,0.252508,0.0,0.574996,59.26,1,3
SMARCAL1,50485,Schimke immuno-osseous dysplasia,OMIM_242900,5,1,10.1596,12.1325,22.2921,0.0,0.163341,0.0,0.574995,59.25,1,1
NDUFS7,374291,Leigh syndrome,ClinVar_NULL,4,35,10.4815,7.0032,17.4848,0.419579,0.312741,1.0,0.574989,59.25,11,3
C1QBP,708,Mitochondrial disease,MedGen_C0950123,2,36,11.4815,6.9626,18.4441,0.323445,0.130744,1.0,0.574972,59.24,3,2
SMC1A,8243,SMC1A-related cohesinopathy,ClinVar_NULL,7,1,9.6742,12.1325,21.8067,0.0,0.317927,0.0,0.574931,59.23,1,1
SMC1A,8243,Congenital muscular hypertrophy-cerebral syndrome,OMIM_300590,7,1,9.6742,12.1325,21.8067,0.0,0.317927,0.0,0.574931,59.23,1,1
TNNT1,7138,Nemaline myopathy,ClinVar_NULL,5,12,10.1596,8.5475,18.7072,0.330486,0.189089,1.0,0.574899,59.23,4,3
MATR3,9782,Neurodegeneration,ClinVar_NULL,3,23,10.8966,7.6089,18.5055,0.393679,0.078999,1.0,0.574873,59.22,6,1
SURF1,6834,Cardioencephalomyopathy,ClinVar_NULL,10,5,9.1596,9.8106,18.9702,0.332342,0.223656,1.0,0.574867,59.21,4,1
POF1B,79983,Premature ovarian failure,MedGen_C0085215,3,25,10.8966,7.4886,18.3852,0.399389,0.098034,1.0,0.574834,59.21,5,2
KAT6B,23522,KAT6B-Related Spectrum Disorders,MedGen_CN239406,10,1,9.1596,12.1325,21.2921,0.0,0.481659,0.0,0.574833,59.19,1,1
KAT6B,23522,KAT6B-related multiple congenital anomalies syndrome,OMIM_603736,10,1,9.1596,12.1325,21.2921,0.0,0.481659,0.0,0.574833,59.19,1,1
KAT6B,23522,KAT6B-realted disoder,OMIM_606170,10,1,9.1596,12.1325,21.2921,0.0,0.481659,0.0,0.574833,59.19,1,1
KAT6B,23522,Genitopatellar syndrome,OMIM_606170,10,1,9.1596,12.1325,21.2921,0.0,0.481659,0.0,0.574833,59.19,1,1
AP3B1,8546,Hermansky-Pudlak syndrome,ClinVar_NULL,6,11,9.8966,8.6731,18.5697,0.443761,0.093599,1.0,0.574829,59.18,7,1
PLIN1,5346,Monogenic diabetes,ClinVar_NULL,2,37,11.4815,6.923,18.4046,0.30427,0.164399,1.0,0.574826,59.17,5,2
RFX6,222546,Monogenic diabetes,ClinVar_NULL,2,37,11.4815,6.923,18.4046,0.30427,0.164399,1.0,0.574826,59.17,5,2
MSH4,4438,Premature ovarian insufficiency,MedGen_C0025322,5,11,10.1596,8.6731,18.8327,0.316187,0.179735,1.0,0.574824,59.16,4,2
NRXN1,9378,Chromosome 2p16.3 deletion syndrome,ClinVar_NULL,6,1,9.8966,12.1325,22.0291,0.0,0.246383,0.0,0.574821,59.16,1,2
VKORC1,79001,Venous thromboembolism,OMIM_601367,10,2,9.1596,11.1325,20.2921,0.111803,0.555386,0.0,0.574752,59.15,2,5
TANGO2,128989,Metabolic crises,ClinVar_NULL,8,2,9.4815,11.1325,20.614,0.204124,0.329521,0.0,0.574745,59.15,2,2
AFG3L2,10939,Autosomal dominant cerebellar ataxia,MedGen_1684639,5,10,10.1596,8.8106,18.9702,0.347962,0.106211,1.0,0.574734,59.14,3,1
NDUFA1,4694,Neurofibromatosis,MedGen_58149,4,8,10.4815,9.1325,19.614,0.243969,0.070248,1.0,0.574727,59.14,3,2
ELAC2,60528,Combined oxidative phosphorylation defect,ClinVar_NULL,3,19,10.8966,7.8846,18.7812,0.377438,0.038336,1.0,0.574722,59.13,9,1
ITK,3702,Autoinflammatory syndrome,OMIM_614171,3,32,10.8966,7.1325,18.0291,0.323331,0.278093,1.0,0.574671,59.12,5,3
CLDN10,9071,Lower limb muscle weakness,OMIM_PS602014,4,4,10.4815,10.1325,20.614,0.102821,0.367851,0.0,0.574588,59.12,1,4
MKKS,8195,Multicystic kidney dysplasia,OMIM_PS173900,7,2,9.6742,11.1325,20.8067,0.145479,0.344944,0.0,0.574498,59.11,1,2
NPHP4,261734,Renal dysplasia and retinal aplasia,OMIM_614845,12,7,8.8966,9.3251,18.2217,0.453668,0.252192,1.0,0.574477,59.11,3,1
VPS11,55823,Leukoencephalopathy,OMIM_619737,3,21,10.8966,7.7402,18.6368,0.329787,0.13278,1.0,0.574465,59.1,5,2
CAV1,857,Congenital generalized lipodystrophy,MedGen_67438,5,4,10.1596,10.1325,20.2921,0.249309,0.274615,0.0,0.574461,59.1,2,5
RAB3GAP2,25782,Persistent pupillary membrane,MedGen_C0344541,7,1,9.6742,12.1325,21.8067,0.0,0.31548,0.0,0.574455,59.09,1,3
GNAQ,2776,Segmental undergrowth associated,ClinVar_NULL,8,3,9.4815,10.5475,20.0291,0.154557,0.524683,0.0,0.574452,59.08,1,3
SLC5A7,60482,Neuronopathy,ClinVar_NULL,2,24,11.4815,7.5475,19.0291,0.291505,0.040032,1.0,0.574439,59.08,5,2
LCA5,167691,Polycystic liver disease,ClinVar_NULL,5,6,10.1596,9.5475,19.7072,0.198296,0.139743,1.0,0.574435,59.07,4,2
HTRA1,5654,HTRA1-related autosomal dominant cerebral small vessel disease,ClinVar_NULL,13,1,8.7811,12.1325,20.9136,0.0,0.600245,0.0,0.574403,59.06,1,2
HTRA1,5654,Personality changes,OMIM_600142,13,1,8.7811,12.1325,20.9136,0.0,0.600245,0.0,0.574403,59.06,1,2
HTRA1,5654,Small vessel cerebrovascular disease,OMIM_600142,13,1,8.7811,12.1325,20.9136,0.0,0.600245,0.0,0.574403,59.06,1,2
HTRA1,5654,HTRA1-related cerebral small vessel disease,OMIM_600142,13,1,8.7811,12.1325,20.9136,0.0,0.600245,0.0,0.574403,59.06,1,2
KCNQ4,9132,Autosomal dominant nonsyndromic hearing loss,ClinVar_NULL,4,37,10.4815,6.923,17.4046,0.407155,0.34419,1.0,0.574402,59.05,8,3
EP300,2033,Menke-Hennekam syndrome,ClinVar_NULL,10,2,9.1596,11.1325,20.2921,0.237171,0.386371,0.0,0.574391,59.04,1,1
EP300,2033,Rubinstein-Taybi syndrome due to CREBBP mutations,ClinVar_NULL,10,2,9.1596,11.1325,20.2921,0.237171,0.386371,0.0,0.574391,59.04,1,1
COQ8A,56997,Autosomal recessive ataxia due to ubiquinone deficiency,OMIM_612016,6,1,9.8966,12.1325,22.0291,0.0,0.243849,0.0,0.574328,59.03,1,2
STAG3,10734,Premature ovarian insufficiency,MedGen_C0025322,5,11,10.1596,8.6731,18.8327,0.290367,0.211594,1.0,0.574325,59.02,5,2
CORIN,10699,Cenani-Lenz syndactyly syndrome,OMIM_212780,7,1,9.6742,12.1325,21.8067,0.0,0.314695,0.0,0.574302,59.02,1,2
KCNQ3,3786,Benign neonatal seizures,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.52272,0.0,0.574285,59.0,1,2
KCNQ3,3786,KCNQ3-related developmental disability,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.52272,0.0,0.574285,59.0,1,2
KCNQ3,3786,KCNQ3-related Autism and developmental disability,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.52272,0.0,0.574285,59.0,1,2
KCNQ3,3786,Severe neurodevelopmental delay,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.52272,0.0,0.574285,59.0,1,2
OPHN1,4983,Genetic developmental and epileptic encephalopathy,ClinVar_NULL,3,16,10.8966,8.1325,19.0291,0.231279,0.175565,1.0,0.574272,58.99,3,2
STAG3,10734,Abnormality of the ovary,MedGen_C0021361,5,2,10.1596,11.1325,21.2921,0.065938,0.294895,0.0,0.574267,58.98,1,3
FOXL2,668,Premature ovarian failure,MedGen_C0085215,3,25,10.8966,7.4886,18.3852,0.320563,0.2,1.0,0.574224,58.98,6,2
SERPINA1,5265,Squamous cell carcinoma,MedGen_C0007137,9,2,9.3116,11.1325,20.4441,0.039841,0.599822,0.0,0.574168,58.97,1,2
SMARCB1,6598,Schwannomatosis,ClinVar_NULL,10,2,9.1596,11.1325,20.2921,0.20702,0.425327,0.0,0.574149,58.97,1,5
PHOX2B,8929,Congenital central hypoventilation,OMIM_PS209880,6,3,9.8966,10.5475,20.4441,0.170372,0.369272,0.0,0.574093,58.96,2,4
SLC12A3,6559,Hypokalemia,OMIM_PS602014,9,2,9.3116,11.1325,20.4441,0.166667,0.430293,0.0,0.574085,58.96,2,2
PRICKLE1,144165,Self-limited epilepsy,ClinVar_NULL,4,18,10.4815,7.9626,18.4441,0.384113,0.140857,1.0,0.574013,58.95,3,1
JPH2,57158,Left ventricular noncompaction cardiomyopathy,MedGen_C4021133,8,25,9.4815,7.4886,16.9702,0.521086,0.383084,1.0,0.573995,58.94,4,1
POU1F1,5449,Frontotemporal dementia,OMIM_600274,5,11,10.1596,8.6731,18.8327,0.273914,0.231593,1.0,0.573948,58.94,5,5
BCS1L,617,Bjornstad syndrome,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.520759,0.0,0.573903,58.92,1,1
BCS1L,617,Sparse hair,MedGen_C3714756,11,1,9.0221,12.1325,21.1546,0.0,0.520759,0.0,0.573903,58.92,1,1
BCS1L,617,GRACILE syndrome,OMIM_124000,11,1,9.0221,12.1325,21.1546,0.0,0.520759,0.0,0.573903,58.92,1,1
BCS1L,617,Pili torti-deafness syndrome,OMIM_124000,11,1,9.0221,12.1325,21.1546,0.0,0.520759,0.0,0.573903,58.92,1,1
H3-3B,3021,Bryant-Li-Bhoj neurodevelopmental syndrome,ClinVar_NULL,8,1,9.4815,12.1325,21.614,0.0,0.374101,0.0,0.573895,58.9,1,1
H3-3B,3021,H3-3B-related disorder,OMIM_619721,8,1,9.4815,12.1325,21.614,0.0,0.374101,0.0,0.573895,58.9,1,1
H3-3B,3021,Brain imaging abnormality,MedGen_C0349588,8,1,9.4815,12.1325,21.614,0.0,0.374101,0.0,0.573895,58.9,1,1
BBS4,585,Retinitis pigmentosa,MedGen_20551,3,132,10.8966,5.0881,15.9847,0.530057,0.454636,1.0,0.573861,58.89,6,2
ALPL,249,Infantile hypophosphatasia,OMIM_241500,12,2,8.8966,11.1325,20.0291,0.174078,0.551458,0.0,0.573813,58.89,1,2
ADA2,51816,Sneddon syndrome,ClinVar_NULL,6,2,9.8966,11.1325,21.0291,0.105409,0.323735,0.0,0.573787,58.88,1,3
TMEM94,9772,Intellectual developmental disorder,ClinVar_NULL,2,63,11.4815,6.1552,17.6368,0.485275,0.089087,1.0,0.573784,58.88,6,2
ABCC8,6833,Hyperinsulinism,ClinVar_NULL,17,6,8.3941,9.5475,17.9416,0.398647,0.432658,1.0,0.573773,58.87,3,7
COL11A2,1302,Fibrochondrogenesis,ClinVar_NULL,11,2,9.0221,11.1325,20.1546,0.363636,0.258384,0.0,0.573759,58.86,2,1
C3,718,Familial Atypical Hemolytic-Uremic Syndrome,MedGen_C2931788,14,2,8.6742,11.1325,19.8067,0.358569,0.375922,0.0,0.573711,58.86,2,1
MYO1E,4643,Focal segmental glomerulosclerosis,MedGen_4904,3,42,10.8966,6.7402,17.6368,0.354579,0.318981,1.0,0.573695,58.85,5,1
NPHP3,27031,Renal-hepatic-pancreatic dysplasia,MedGen_382215,13,2,8.7811,11.1325,19.9136,0.452911,0.215698,0.0,0.573649,58.85,2,1
DOK7,285489,Rett syndrome,MedGen_48441,4,6,10.4815,9.5475,20.0291,0.16046,0.083389,1.0,0.573643,58.84,3,1
ELOVL4,6785,Stargardt disease,OMIM_613829,4,13,10.4815,8.4321,18.9136,0.273438,0.181503,1.0,0.5736,58.84,3,2
LLGL1,3996,Very long chain acyl-CoA dehydrogenase deficiency,OMIM_201475,6,3,9.8966,10.5475,20.4441,0.340207,0.139879,0.0,0.57352,58.83,2,1
MTM1,4534,Qualitative or quantitative defects of myotubularin,OMIM_310400,7,1,9.6742,12.1325,21.8067,0.0,0.310436,0.0,0.573474,58.83,1,3
CFHR1,3078,Age related macular degeneration,ClinVar_NULL,4,17,10.4815,8.045,18.5266,0.301952,0.229123,1.0,0.573451,58.82,5,2
RAD51D,5892,Inherited ovarian cancer,ClinVar_NULL,20,8,8.1596,9.1325,17.2921,0.522718,0.432777,1.0,0.573398,58.81,2,3
ERCC6,2074,DE SANCTIS-CACCHIONE SYNDR,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.518023,0.0,0.573371,58.8,1,3
ERCC6,2074,LUNG CAN,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.518023,0.0,0.573371,58.8,1,3
ERCC6,2074,Cockayne spectrum,ClinVar_NULL,11,1,9.0221,12.1325,21.1546,0.0,0.518023,0.0,0.573371,58.8,1,3
TCF12,6938,Hypogonadotropic hypogonadism,MedGen_C0950123,3,32,10.8966,7.1325,18.0291,0.451264,0.100307,1.0,0.573268,58.79,9,2
TRPS1,7227,Proportionate short stature,OMIM_PS163950,8,2,9.4815,11.1325,20.614,0.051571,0.525291,0.0,0.57326,58.79,1,3
PIK3R5,23533,Spastic ataxia,MedGen_376528,2,29,11.4815,7.2745,18.7561,0.309958,0.070186,1.0,0.573237,58.78,4,2
GCDH,2639,Elevated circulating glutaric acid concentration,ClinVar_NULL,9,1,9.3116,12.1325,21.4441,0.0,0.424863,0.0,0.573222,58.77,1,4
ITGB3,3690,Prolonged bleeding time,MedGen_C0151529,11,2,9.0221,11.1325,20.1546,0.272727,0.376665,0.0,0.573189,58.77,2,2
HFE,3077,Incidental Discovery,ClinVar_NULL,5,6,10.1596,9.5475,19.7072,0.132421,0.221132,1.0,0.573181,58.76,1,4
ACTN4,81,Chronic kidney disease,MedGen_C1561643,4,18,10.4815,7.9626,18.4441,0.350883,0.180728,1.0,0.57315,58.76,4,1
EFEMP1,2202,Doyne honeycomb retinal dystrophy,ClinVar_NULL,5,2,10.1596,11.1325,21.2921,0.178885,0.138435,0.0,0.573126,58.75,1,1
MTHFD1,4522,Severe combined immunodeficiency disease,MedGen_C0085110,3,21,10.8966,7.7402,18.6368,0.30569,0.157904,1.0,0.573102,58.75,5,3
MAGI1,9223,Kury-Isidor syndrome,OMIM_619762,10,2,9.1596,11.1325,20.2921,0.316228,0.27421,0.0,0.573078,58.74,2,1
CDH2,1000,Attention deficit-hyperactivity disorder,ClinVar_NULL,8,2,9.4815,11.1325,20.614,0.176777,0.357035,0.0,0.573005,58.74,2,3
CHRNA4,1137,Autosomal dominant nocturnal frontal lobe epilepsy,OMIM_PS604364,7,8,9.6742,9.1325,18.8067,0.294023,0.252029,1.0,0.572952,58.73,5,4
MBD5,55777,MBD5 associated neurodevelopmental disorder,ClinVar_NULL,5,1,10.1596,12.1325,22.2921,0.0,0.152792,0.0,0.572943,58.72,1,1
CTNNA3,29119,Arrhythmogenic right ventricular dysplasia,ClinVar_NULL,5,15,10.1596,8.2256,18.3852,0.304798,0.284785,1.0,0.572874,58.72,1,1
ATP2B4,493,Associated,ClinVar_NULL,6,3,9.8966,10.5475,20.4441,0.276293,0.221755,0.0,0.57287,58.71,2,2
KCNJ11,3767,Hyperinsulinism,ClinVar_NULL,17,6,8.3941,9.5475,17.9416,0.40816,0.415005,1.0,0.572806,58.71,4,7
GJA1,2697,Syndactyly,MedGen_52619,6,6,9.8966,9.5475,19.4441,0.17181,0.249769,1.0,0.572641,58.7,4,4
LARS1,51520,Generalized-onset seizure,ClinVar_NULL,7,3,9.6742,10.5475,20.2217,0.297294,0.263459,0.0,0.572622,58.7,2,2
BBS10,79738,Bardet-biedl syndrome 6/,ClinVar_NULL,6,1,9.8966,12.1325,22.0291,0.0,0.235017,0.0,0.57261,58.69,1,2
DNMT1,1786,Beckwith-Wiedemann syndrome,OMIM_616489,6,5,9.8966,9.8106,19.7072,0.174769,0.186914,1.0,0.572605,58.68,3,2
STIL,6491,Abnormal brain morphology,OMIM_605039,3,22,10.8966,7.6731,18.5697,0.364086,0.092268,1.0,0.572567,58.68,3,1
GMPPB,29925,Limb-girdle muscular dystrophy,OMIM_605637,5,32,10.1596,7.1325,17.2921,0.352359,0.463318,1.0,0.572476,58.67,3,4
GPSM2,29899,Chudley-McCullough syndrome,ClinVar_NULL,5,2,10.1596,11.1325,21.2921,0.2,0.106809,0.0,0.572451,58.67,2,1
KCNQ3,3786,Benign Neonatal Epilepsy,ClinVar_NULL,11,2,9.0221,11.1325,20.1546,0.232104,0.42679,0.0,0.572403,58.66,1,3
CP,1356,Neurodegeneration,ClinVar_NULL,3,23,10.8966,7.6089,18.5055,0.364409,0.105156,1.0,0.57237,58.66,7,3
SCO2,9997,Cardioencephalomyopathy,ClinVar_NULL,12,5,8.8966,9.8106,18.7072,0.36252,0.254505,1.0,0.572368,58.65,5,2
COL17A1,1308,Epidermolysis bullosa,ClinVar_NULL,8,9,9.4815,8.9626,18.4441,0.328554,0.302342,1.0,0.572355,58.65,6,3
SCN3B,55800,Cardiac arrhythmia,OMIM_613120,5,24,10.1596,7.5475,17.7072,0.3672,0.349861,1.0,0.572275,58.64,2,3
ANOS1,3730,Hypogonadotropic hypogonadism,MedGen_C0950123,4,32,10.4815,7.1325,17.614,0.440055,0.242413,1.0,0.572234,58.63,10,4
TREX1,11277,Aicardi-Goutieres syndrome,MedGen_97953,8,9,9.4815,8.9626,18.4441,0.330725,0.298816,1.0,0.572232,58.63,7,4
RINT1,60561,Infantile liver failure syndrome,ClinVar_NULL,4,3,10.4815,10.5475,21.0291,0.188982,0.148147,0.0,0.572217,58.62,1,2
LIG4,3981,Multiple myeloma,OMIM_254500,5,7,10.1596,9.3251,19.4848,0.123678,0.277467,1.0,0.572216,58.62,1,3
VCAN,1462,Stickler syndrome,ClinVar_NULL,4,11,10.4815,8.6731,19.1546,0.206623,0.209558,1.0,0.572193,58.61,2,3
TBK1,29110,Spastic hemiparesis,ClinVar_NULL,9,1,9.3116,12.1325,21.4441,0.0,0.419461,0.0,0.572171,58.6,1,1
TBK1,29110,Progressive spasticity,ClinVar_NULL,9,1,9.3116,12.1325,21.4441,0.0,0.419461,0.0,0.572171,58.6,1,1
CHMP2B,25978,Frontotemporal dementia,OMIM_600274,5,11,10.1596,8.6731,18.8327,0.273914,0.222394,1.0,0.572158,58.59,6,4
BMPR2,659,Progressive myositis ossificans,OMIM_135100,9,2,9.3116,11.1325,20.4441,0.166667,0.420271,0.0,0.572136,58.59,2,3
BCL10,8915,Germ cell tumor of testis,OMIM_616098,5,3,10.1596,10.5475,20.7072,0.10653,0.359678,0.0,0.571996,58.58,1,2
BMPR1A,657,Generalized juvenile polyposis/juvenile polyposis coli,ClinVar_NULL,15,2,8.5747,11.1325,19.7072,0.316228,0.455246,0.0,0.571982,58.57,1,1
BMPR1A,657,Juvenile polyposis syndrome,MedGen_C1868081,15,2,8.5747,11.1325,19.7072,0.316228,0.455246,0.0,0.571982,58.57,1,1
COMT,1312,Schizophrenia,OMIM_615109,4,14,10.4815,8.3251,18.8067,0.254116,0.222718,1.0,0.57196,58.57,5,3
PMP2,5375,Charcot-Marie-Tooth disease,ClinVar_NULL,2,81,11.4815,5.7926,17.2742,0.376813,0.30507,1.0,0.571922,58.56,2,2
PTRH2,51651,Familial hypoparathyroidism,OMIM_PS146200,6,3,9.8966,10.5475,20.4441,0.283815,0.206485,0.0,0.57185,58.56,2,2
ITGB4,3691,Epidermolysis bullosa,ClinVar_NULL,9,9,9.3116,8.9626,18.2742,0.378014,0.287752,1.0,0.571797,58.55,7,2
KCNT1,57582,Malignant migrating partial seizures of infancy,MedGen_C3494976,8,2,9.4815,11.1325,20.614,0.272166,0.223336,0.0,0.571738,58.54,1,1
WDR35,57539,Jeune thoracic dystrophy,OMIM_617895,7,11,9.6742,8.6731,18.3473,0.34932,0.274335,1.0,0.571685,58.54,6,4
TNFRSF1A,7132,Pseudohypoaldosteronism,MedGen_18721,8,9,9.4815,8.9626,18.4441,0.339438,0.284352,1.0,0.571678,58.53,7,4
OCRL,4952,Dent disease,MedGen_168056,6,2,9.8966,11.1325,21.0291,0.154303,0.24747,0.0,0.571633,58.53,2,2
PTPRQ,374462,Hearing loss,ClinVar_NULL,4,63,10.4815,6.1552,16.6368,0.469072,0.41876,1.0,0.571629,58.52,5,2
NPHP4,261734,Senior-Loken syndrome,MedGen_96045,12,7,8.8966,9.3251,18.2217,0.450474,0.241677,1.0,0.571604,58.52,5,2
ACTG2,72,Visceral neuropathy,ClinVar_NULL,7,3,9.6742,10.5475,20.2217,0.175924,0.419715,0.0,0.571539,58.51,2,6
GSDME,1687,Autosomal dominant nonsyndromic hearing loss,ClinVar_NULL,4,37,10.4815,6.923,17.4046,0.398462,0.34106,1.0,0.571539,58.51,9,2
FASN,2194,AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDR,ClinVar_NULL,8,1,9.4815,12.1325,21.614,0.0,0.361963,0.0,0.571534,58.5,1,2
SLC5A2,6524,Prostate cancer,ClinVar_NULL,2,33,11.4815,7.0881,18.5697,0.256659,0.174078,1.0,0.571529,58.49,2,2
MMACHC,25974,Methylmalonic aciduria,OMIM_251000,12,5,8.8966,9.8106,18.7072,0.332285,0.290479,1.0,0.571524,58.49,5,3
NOTCH3,4854,Transient ischemic attack,OMIM_125310,15,1,8.5747,12.1325,20.7072,0.0,0.651285,0.0,0.571519,58.47,1,1
NOTCH3,4854,Lateral meningocele syndrome,OMIM_125310,15,1,8.5747,12.1325,20.7072,0.0,0.651285,0.0,0.571519,58.47,1,1
NOTCH3,4854,Cerebral small vessel disease,ClinVar_NULL,15,1,8.5747,12.1325,20.7072,0.0,0.651285,0.0,0.571519,58.47,1,1
NOTCH3,4854,Recurrent subcortical infarcts,MedGen_C4024918,15,1,8.5747,12.1325,20.7072,0.0,0.651285,0.0,0.571519,58.47,1,1
SLCO1B1,10599,Rotor syndrome,OMIM_237450,18,2,8.3116,11.1325,19.4441,0.235702,0.644197,0.0,0.571518,58.46,2,2
SIGMAR1,10280,Amyotrophic lateral sclerosis,MedGen_274,2,39,11.4815,6.8471,18.3286,0.357913,0.09245,1.0,0.571448,58.45,7,2
GNRHR,2798,Amenorrhea,MedGen_C0002453,7,9,9.6742,8.9626,18.6368,0.286414,0.292325,1.0,0.57144,58.45,5,3
TMEM43,79188,Sudden cardiac arrest,MedGen_C0878544,13,5,8.7811,9.8106,18.5917,0.388653,0.251747,1.0,0.571439,58.44,1,1
ETV6,2120,Hematologic neoplasm,MedGen_C0040034,5,1,10.1596,12.1325,22.2921,0.0,0.144899,0.0,0.571408,58.44,1,1
DES,1674,Desmin-related myofibrillar myopathy,OMIM_601419,14,3,8.6742,10.5475,19.2217,0.508798,0.294156,0.0,0.571369,58.43,1,1
COL9A1,1297,Stickler syndrome,ClinVar_NULL,7,11,9.6742,8.6731,18.3473,0.363386,0.253918,1.0,0.571362,58.43,3,2
MBTPS2,51360,IFAP syndrome,MedGen_327007,5,3,10.1596,10.5475,20.7072,0.24582,0.170553,0.0,0.571334,58.42,2,2
STAT3,6774,Hyper-IgE recurrent infection syndrome,ClinVar_NULL,8,6,9.4815,9.5475,19.0291,0.231456,0.295912,1.0,0.571317,58.41,5,3
KMT2A,4297,Intellectual deficiency,ClinVar_NULL,9,6,9.3116,9.5475,18.8592,0.345293,0.19772,1.0,0.571194,58.41,4,2
PAX2,5076,Steroid-resistant nephrotic syndrome,MedGen_C0403397,7,7,9.6742,9.3251,18.9993,0.266029,0.237305,1.0,0.57119,58.4,5,3
TNNT3,7140,Arthrogryposis,OMIM_616219,5,14,10.1596,8.3251,18.4848,0.287601,0.276725,1.0,0.571167,58.4,6,3
POGZ,23126,Dysmorphy,ClinVar_NULL,9,1,9.3116,12.1325,21.4441,0.0,0.414285,0.0,0.571164,58.39,1,2
POGZ,23126,Intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome,ClinVar_NULL,9,1,9.3116,12.1325,21.4441,0.0,0.414285,0.0,0.571164,58.39,1,2
POGZ,23126,Speech apraxia,ClinVar_NULL,9,1,9.3116,12.1325,21.4441,0.0,0.414285,0.0,0.571164,58.39,1,2
MERTK,10461,Cone-rod dystrophy,OMIM_610359,5,54,10.1596,6.3776,16.5372,0.528002,0.390706,1.0,0.571129,58.37,8,2
PDE6B,5158,Congenital stationary night blindness autosomal dominant,ClinVar_NULL,10,4,9.1596,10.1325,19.2921,0.534252,0.196704,0.0,0.571129,58.37,3,2
GNE,10020,Inclusion body myopathy,ClinVar_NULL,7,6,9.6742,9.5475,19.2217,0.216404,0.253387,1.0,0.571104,58.36,5,2
MARVELD2,153562,Autosomal recessive nonsyndromic hearing loss,ClinVar_NULL,4,69,10.4815,6.024,16.5055,0.474851,0.437563,1.0,0.571089,58.36,10,3
CTLA4,1493,Autoimmune lymphoproliferative syndrome due to CTLA4 haploinsufficiency,OMIM_PS192500,7,2,9.6742,11.1325,20.8067,0.089087,0.402587,0.0,0.571085,58.35,1,3
TGM1,7051,Abnormality of the skin,MedGen_C5848159,4,10,10.4815,8.8106,19.2921,0.232509,0.13862,1.0,0.571078,58.35,4,4
TMC1,117531,Nonsyndromic Hearing Loss,ClinVar_NULL,8,17,9.4815,8.045,17.5266,0.475926,0.304048,1.0,0.571067,58.34,4,3
MTR,4548,Decreased methionine synthase activity,OMIM_250940,8,1,9.4815,12.1325,21.614,0.0,0.359492,0.0,0.571054,58.34,1,5
PROM1,8842,Autosomal recessive retinitis pigmentosa,MedGen_C0339526,8,24,9.4815,7.5475,17.0291,0.539879,0.32973,1.0,0.571048,58.33,9,2
ATP6V1B1,525,Distal renal tubular acidosis,OMIM_PS179800,7,3,9.6742,10.5475,20.2217,0.282991,0.274361,0.0,0.571033,58.32,2,3
PITX2,5308,Irido-corneo-trabecular dysgenesis,OMIM_604229,8,5,9.4815,9.8106,19.2921,0.154129,0.338547,1.0,0.570978,58.32,2,3
