disease_id,drug_id,gene_id,gene_name,disease_name,drug_name
H01963,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Duchenne muscular dystrophy,Prednisolone (JP18/USP/INN)
H00007,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Hodgkin lymphoma,Prednisolone (JP18/USP/INN)
H00011,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Lymphoplasmacytic lymphoma,Prednisolone (JP18/USP/INN)
H01613,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Follicular lymphoma,Prednisolone (JP18/USP/INN)
H01464,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Mantle cell lymphoma,Prednisolone (JP18/USP/INN)
H01892,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Peripheral T cell lymphoma,Prednisolone (JP18/USP/INN)
H00008,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Burkitt lymphoma,Prednisolone (JP18/USP/INN)
H00001,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,B-cell acute lymphoblastic leukemia,Prednisolone (JP18/USP/INN)
H00002,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,T-cell acute lymphoblastic leukemia,Prednisolone (JP18/USP/INN)
H00010,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Multiple myeloma,Prednisolone (JP18/USP/INN)
H00031,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Breast cancer,Prednisolone (JP18/USP/INN)
H00024,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Prostate cancer,Prednisolone (JP18/USP/INN)
H01663,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pustular psoriasis,Prednisolone (JP18/USP/INN)
H01659,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pityriasis rubra pilaris,Prednisolone (JP18/USP/INN)
H01654,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Lichen planus,Prednisolone (JP18/USP/INN)
H01584,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,IgA vasculitis,Prednisolone (JP18/USP/INN)
H01476,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Behcet disease,Prednisolone (JP18/USP/INN)
H01620,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Raynaud syndrome,Prednisolone (JP18/USP/INN)
H01650,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Pemphigoid,Prednisolone (JP18/USP/INN)
H01737,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Epidermolysis bullosa,Prednisolone (JP18/USP/INN)
H00366,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Varicella,Prednisolone (JP18/USP/INN)
H01644,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Blepharitis,Prednisolone (JP18/USP/INN)
H01495,D00472,2908,(RefSeq) glucocorticoid receptor isoform alpha,Meniere disease,Prednisolone (JP18/USP/INN)
H01615,D00720,1128,(RefSeq) muscarinic acetylcholine receptor M1,Irritable bowel syndrome,Mepenzolate bromide (JP18/INN)
H01615,D00720,1129,(RefSeq) muscarinic acetylcholine receptor M2,Irritable bowel syndrome,Mepenzolate bromide (JP18/INN)
H01615,D00720,1131,(RefSeq) muscarinic acetylcholine receptor M3,Irritable bowel syndrome,Mepenzolate bromide (JP18/INN)
H01615,D00720,1132,(RefSeq) muscarinic acetylcholine receptor M4,Irritable bowel syndrome,Mepenzolate bromide (JP18/INN)
H01615,D00720,1133,(RefSeq) muscarinic acetylcholine receptor M5,Irritable bowel syndrome,Mepenzolate bromide (JP18/INN)
H01637,D01915,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Hypertriglyceridemia,Rosuvastatin calcium (JP18/USP)
H00155,D01915,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Familial hypercholesterolemia,Rosuvastatin calcium (JP18/USP)
H01635,D01915,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Hyperlipidemia,Rosuvastatin calcium (JP18/USP)
H01649,D02163,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Fluphenazine maleate (JAN)
H01490,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Multiple sclerosis,Mitoxantrone hydrochloride (JAN/USP)
H01490,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Multiple sclerosis,Mitoxantrone hydrochloride (JAN/USP)
H00024,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Prostate cancer,Mitoxantrone hydrochloride (JAN/USP)
H00024,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Prostate cancer,Mitoxantrone hydrochloride (JAN/USP)
H00003,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Acute myeloid leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00003,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Acute myeloid leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00001,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,B-cell acute lymphoblastic leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00001,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,B-cell acute lymphoblastic leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00002,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,T-cell acute lymphoblastic leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00002,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,T-cell acute lymphoblastic leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00004,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Chronic myeloid leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00004,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Chronic myeloid leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00007,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Hodgkin lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H00007,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Hodgkin lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H00011,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Lymphoplasmacytic lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H00011,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Lymphoplasmacytic lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H01613,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Follicular lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H01613,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Follicular lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H01463,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Mycosis fungoides,Mitoxantrone hydrochloride (JAN/USP)
H01463,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Mycosis fungoides,Mitoxantrone hydrochloride (JAN/USP)
H00005,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Chronic lymphocytic leukemia,Mitoxantrone hydrochloride (JAN/USP)
H00005,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Chronic lymphocytic leukemia,Mitoxantrone hydrochloride (JAN/USP)
H01464,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Mantle cell lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H01464,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Mantle cell lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H01892,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Peripheral T cell lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H01892,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Peripheral T cell lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H00008,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Burkitt lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H00008,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Burkitt lymphoma,Mitoxantrone hydrochloride (JAN/USP)
H00031,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Breast cancer,Mitoxantrone hydrochloride (JAN/USP)
H00031,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Breast cancer,Mitoxantrone hydrochloride (JAN/USP)
H00048,D02166,7153,(RefSeq) DNA topoisomerase 2-alpha,Hepatocellular carcinoma,Mitoxantrone hydrochloride (JAN/USP)
H00048,D02166,7155,(RefSeq) DNA topoisomerase 2-beta isoform 1,Hepatocellular carcinoma,Mitoxantrone hydrochloride (JAN/USP)
H00013,D02168,7150,(RefSeq) DNA topoisomerase 1,Small cell lung cancer,Topotecan hydrochloride (USAN)
H00027,D02168,7150,(RefSeq) DNA topoisomerase 1,Ovarian cancer,Topotecan hydrochloride (USAN)
H00030,D02168,7150,(RefSeq) DNA topoisomerase 1,Cervical cancer,Topotecan hydrochloride (USAN)
H02421,D02168,7150,(RefSeq) DNA topoisomerase 1,Solid tumor,Topotecan hydrochloride (USAN)
H01615,D00717,1128,(RefSeq) muscarinic acetylcholine receptor M1,Irritable bowel syndrome,Dicyclomine hydrochloride (JAN/USP)
H01615,D00717,1131,(RefSeq) muscarinic acetylcholine receptor M3,Irritable bowel syndrome,Dicyclomine hydrochloride (JAN/USP)
H01615,D00717,1129,(RefSeq) muscarinic acetylcholine receptor M2,Irritable bowel syndrome,Dicyclomine hydrochloride (JAN/USP)
H01600,D00787,1128,(RefSeq) muscarinic acetylcholine receptor M1,Parkinsonian syndrome,Trihexyphenidyl hydrochloride (JP18/USP)
H01600,D00787,1129,(RefSeq) muscarinic acetylcholine receptor M2,Parkinsonian syndrome,Trihexyphenidyl hydrochloride (JP18/USP)
H01600,D00787,1131,(RefSeq) muscarinic acetylcholine receptor M3,Parkinsonian syndrome,Trihexyphenidyl hydrochloride (JP18/USP)
H01600,D00787,1132,(RefSeq) muscarinic acetylcholine receptor M4,Parkinsonian syndrome,Trihexyphenidyl hydrochloride (JP18/USP)
H01600,D00787,1133,(RefSeq) muscarinic acetylcholine receptor M5,Parkinsonian syndrome,Trihexyphenidyl hydrochloride (JP18/USP)
H01649,D02340,1813,(RefSeq) D(2) dopamine receptor isoform long,Schizophrenia,Loxapine (USAN/INN)
H01649,D02340,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Schizophrenia,Loxapine (USAN/INN)
H01653,D02340,1813,(RefSeq) D(2) dopamine receptor isoform long,Bipolar disorder,Loxapine (USAN/INN)
H01653,D02340,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Bipolar disorder,Loxapine (USAN/INN)
H01633,D02342,153,(RefSeq) beta-1 adrenergic receptor,High blood pressure,Bisoprolol (JAN/USAN/INN)
H00731,D02342,153,(RefSeq) beta-1 adrenergic receptor,Atrial fibrillation,Bisoprolol (JAN/USAN/INN)
H01053,D03940,727,(RefSeq) complement C5 isoform 1 preproprotein,Paroxysmal nocturnal hemoglobinuria,Eculizumab (USAN/INN)
H01434,D03940,727,(RefSeq) complement C5 isoform 1 preproprotein,Atypical hemolytic uremic syndrome,Eculizumab (USAN/INN)
H01594,D03940,727,(RefSeq) complement C5 isoform 1 preproprotein,Myasthenia gravis,Eculizumab (USAN/INN)
H01491,D03940,727,(RefSeq) complement C5 isoform 1 preproprotein,Neuromyelitis optica,Eculizumab (USAN/INN)
H01657,D00313,6557,(RefSeq) solute carrier family 12 member 1 isoform A,Nephrotic syndrome,Ethacrynic acid (USP)
H01657,D00313,6558,(RefSeq) solute carrier family 12 member 2 isoform 1,Nephrotic syndrome,Ethacrynic acid (USP)
H01358,D00814,3269,(RefSeq) histamine H1 receptor,Atopic dermatitis,Doxepin hydrochloride (USP)
H01358,D00814,6532,(RefSeq) sodium-dependent serotonin transporter,Atopic dermatitis,Doxepin hydrochloride (USP)
H01358,D00814,6530,(RefSeq) sodium-dependent noradrenaline transporter isoform 2,Atopic dermatitis,Doxepin hydrochloride (USP)
H01609,D00814,3269,(RefSeq) histamine H1 receptor,Insomnia,Doxepin hydrochloride (USP)
H01609,D00814,6532,(RefSeq) sodium-dependent serotonin transporter,Insomnia,Doxepin hydrochloride (USP)
H01609,D00814,6530,(RefSeq) sodium-dependent noradrenaline transporter isoform 2,Insomnia,Doxepin hydrochloride (USP)
H01615,D02016,3359,(RefSeq) 5-hydroxytryptamine receptor 3A isoform b precursor,Irritable bowel syndrome,Ramosetron hydrochloride (JAN)
H01615,D02016,9177,(RefSeq) 5-hydroxytryptamine receptor 3B isoform 1 precursor,Irritable bowel syndrome,Ramosetron hydrochloride (JAN)
H01615,D02016,170572,(RefSeq) 5-hydroxytryptamine receptor 3C precursor,Irritable bowel syndrome,Ramosetron hydrochloride (JAN)
H01615,D02016,200909,(RefSeq) 5-hydroxytryptamine receptor 3D isoform 3 precursor,Irritable bowel syndrome,Ramosetron hydrochloride (JAN)
H01615,D02016,285242,(RefSeq) 5-hydroxytryptamine receptor 3E isoform d precursor,Irritable bowel syndrome,Ramosetron hydrochloride (JAN)
H00079,D01683,6916,(RefSeq) thromboxane-A synthase isoform 1,Asthma,Ozagrel hydrochloride hydrate (JAN)
H00043,D00829,4953,(RefSeq) ornithine decarboxylase isoform 1,Neuroblastoma,Eflornithine hydrochloride (USAN)
H01646,D00228,6532,(RefSeq) sodium-dependent serotonin transporter,Major depressive disorder,Amoxapine (JP18/USP/INN)
H01646,D00228,6530,(RefSeq) sodium-dependent noradrenaline transporter isoform 2,Major depressive disorder,Amoxapine (JP18/USP/INN)
H00079,D01385,5139,"(RefSeq) cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A isoform 1",Asthma,Ibudilast (JP18/INN)
H00079,D01385,5140,"(RefSeq) cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B isoform 2",Asthma,Ibudilast (JP18/INN)
H00079,D01385,5141,"(RefSeq) 3',5'-cyclic-AMP phosphodiesterase 4A isoform 1",Asthma,Ibudilast (JP18/INN)
H00079,D01385,5142,"(RefSeq) 3',5'-cyclic-AMP phosphodiesterase 4B isoform 1",Asthma,Ibudilast (JP18/INN)
H00079,D01385,5143,"(RefSeq) 3',5'-cyclic-AMP phosphodiesterase 4C isoform 1",Asthma,Ibudilast (JP18/INN)
H00079,D01385,5144,"(RefSeq) 3',5'-cyclic-AMP phosphodiesterase 4D isoform PDE4D4",Asthma,Ibudilast (JP18/INN)
H00079,D01385,10800,(RefSeq) cysteinyl leukotriene receptor 1,Asthma,Ibudilast (JP18/INN)
H00079,D01385,5739,(RefSeq) prostacyclin receptor,Asthma,Ibudilast (JP18/INN)
H00080,D03068,10673,(RefSeq) tumor necrosis factor ligand superfamily member 13B isoform 1,Systemic lupus erythematosus,Belimumab (USAN)
H00409,D00625,2548,(RefSeq) lysosomal alpha-glucosidase preproprotein,Type 2 diabetes mellitus,Miglitol (JP18/USAN/INN)
H00409,D00625,2595,(RefSeq) neutral alpha-glucosidase C isoform 1,Type 2 diabetes mellitus,Miglitol (JP18/USAN/INN)
H00409,D00625,8972,(RefSeq) maltase-glucoamylase isoform 1,Type 2 diabetes mellitus,Miglitol (JP18/USAN/INN)
H00408,D00625,2548,(RefSeq) lysosomal alpha-glucosidase preproprotein,Type 1 diabetes mellitus,Miglitol (JP18/USAN/INN)
H00408,D00625,2595,(RefSeq) neutral alpha-glucosidase C isoform 1,Type 1 diabetes mellitus,Miglitol (JP18/USAN/INN)
H00408,D00625,8972,(RefSeq) maltase-glucoamylase isoform 1,Type 1 diabetes mellitus,Miglitol (JP18/USAN/INN)
H00019,D01061,7150,(RefSeq) DNA topoisomerase 1,Pancreatic cancer,Irinotecan hydrochloride (USP)
H00020,D01061,7150,(RefSeq) DNA topoisomerase 1,Colorectal cancer,Irinotecan hydrochloride (USP)
H00013,D01061,7150,(RefSeq) DNA topoisomerase 1,Small cell lung cancer,Irinotecan hydrochloride (USP)
H00014,D01061,7150,(RefSeq) DNA topoisomerase 1,Non-small cell lung cancer,Irinotecan hydrochloride (USP)
H00030,D01061,7150,(RefSeq) DNA topoisomerase 1,Cervical cancer,Irinotecan hydrochloride (USP)
H00027,D01061,7150,(RefSeq) DNA topoisomerase 1,Ovarian cancer,Irinotecan hydrochloride (USP)
H00018,D01061,7150,(RefSeq) DNA topoisomerase 1,Gastric cancer,Irinotecan hydrochloride (USP)
H00031,D01061,7150,(RefSeq) DNA topoisomerase 1,Breast cancer,Irinotecan hydrochloride (USP)
H00040,D01061,7150,(RefSeq) DNA topoisomerase 1,Squamous cell carcinoma,Irinotecan hydrochloride (USP)
H02418,D01061,7150,(RefSeq) DNA topoisomerase 1,Non-Hodgkin lymphoma,Irinotecan hydrochloride (USP)
H02421,D01061,7150,(RefSeq) DNA topoisomerase 1,Solid tumor,Irinotecan hydrochloride (USP)
H01635,D00279,5465,(RefSeq) peroxisome proliferator-activated receptor alpha isoform 1,Hyperlipidemia,Clofibrate (JP18/USP/INN)
H01006,D04492,624,(RefSeq) B2 bradykinin receptor,Hereditary angioedema,Icatibant acetate (JAN/USAN)
H01431,D00410,1584,"(RefSeq) cytochrome P450 11B1, mitochondrial isoform 1 precursor",Cushing syndrome,Metyrapone (JP18/USP/INN)
H01714,D02981,154,(RefSeq) beta-2 adrenergic receptor,Chronic obstructive pulmonary disease (COPD),Arformoterol tartrate (USAN)
H01611,D05113,4988,(RefSeq) mu-type opioid receptor isoform MOR-1,Alcohol dependence,Naltrexone (USAN/INN)
H01611,D05113,4986,(RefSeq) kappa-type opioid receptor isoform 1,Alcohol dependence,Naltrexone (USAN/INN)
H01611,D05113,4985,(RefSeq) delta-type opioid receptor,Alcohol dependence,Naltrexone (USAN/INN)
H00057,D00059,1812,(RefSeq) D(1A) dopamine receptor,Parkinson disease,Levodopa (JP18/USP/INN)
H00057,D00059,1813,(RefSeq) D(2) dopamine receptor isoform long,Parkinson disease,Levodopa (JP18/USP/INN)
H00057,D00059,1814,(RefSeq) D(3) dopamine receptor isoform a,Parkinson disease,Levodopa (JP18/USP/INN)
H00057,D00059,1815,(RefSeq) D(4) dopamine receptor,Parkinson disease,Levodopa (JP18/USP/INN)
H00057,D00059,1816,(RefSeq) D(1B) dopamine receptor,Parkinson disease,Levodopa (JP18/USP/INN)
H01600,D00059,1812,(RefSeq) D(1A) dopamine receptor,Parkinsonian syndrome,Levodopa (JP18/USP/INN)
H01600,D00059,1813,(RefSeq) D(2) dopamine receptor isoform long,Parkinsonian syndrome,Levodopa (JP18/USP/INN)
H01600,D00059,1814,(RefSeq) D(3) dopamine receptor isoform a,Parkinsonian syndrome,Levodopa (JP18/USP/INN)
H01600,D00059,1815,(RefSeq) D(4) dopamine receptor,Parkinsonian syndrome,Levodopa (JP18/USP/INN)
H01600,D00059,1816,(RefSeq) D(1B) dopamine receptor,Parkinsonian syndrome,Levodopa (JP18/USP/INN)
H00612,D01025,153,(RefSeq) beta-1 adrenergic receptor,Primary open angle glaucoma,Levobunolol hydrochloride (JAN/USP)
H00612,D01025,154,(RefSeq) beta-2 adrenergic receptor,Primary open angle glaucoma,Levobunolol hydrochloride (JAN/USP)
H00612,D01025,155,(RefSeq) beta-3 adrenergic receptor,Primary open angle glaucoma,Levobunolol hydrochloride (JAN/USP)
H00612,D01025,148,(RefSeq) alpha-1A adrenergic receptor isoform 1,Primary open angle glaucoma,Levobunolol hydrochloride (JAN/USP)
H00612,D01025,147,(RefSeq) alpha-1B adrenergic receptor,Primary open angle glaucoma,Levobunolol hydrochloride (JAN/USP)
H00612,D01025,146,(RefSeq) alpha-1D adrenergic receptor,Primary open angle glaucoma,Levobunolol hydrochloride (JAN/USP)
H00079,D00324,2908,(RefSeq) glucocorticoid receptor isoform alpha,Asthma,Flunisolide (JAN/USP)
H01360,D03325,2908,(RefSeq) glucocorticoid receptor isoform alpha,Allergic rhinitis,Mometasone furoate hydrate (JAN)
H00031,D03257,2064,(RefSeq) receptor tyrosine-protein kinase erbB-2 isoform a precursor,Breast cancer,Trastuzumab (USAN/INN)
H00018,D03257,2064,(RefSeq) receptor tyrosine-protein kinase erbB-2 isoform a precursor,Gastric cancer,Trastuzumab (USAN/INN)
H01508,D03257,2064,(RefSeq) receptor tyrosine-protein kinase erbB-2 isoform a precursor,Salivary gland cancer,Trastuzumab (USAN/INN)
H00020,D03257,2064,(RefSeq) receptor tyrosine-protein kinase erbB-2 isoform a precursor,Colorectal cancer,Trastuzumab (USAN/INN)
H00021,D03357,3459,(RefSeq) interferon gamma receptor 1 isoform 1 precursor,Renal cell carcinoma,Interferon gamma-1a (genetical recombination) (JAN)
H00021,D03357,3460,(RefSeq) interferon gamma receptor 2 isoform 2 precursor,Renal cell carcinoma,Interferon gamma-1a (genetical recombination) (JAN)
H00098,D03357,3459,(RefSeq) interferon gamma receptor 1 isoform 1 precursor,Chronic granulomatous disease,Interferon gamma-1a (genetical recombination) (JAN)
H00098,D03357,3460,(RefSeq) interferon gamma receptor 2 isoform 2 precursor,Chronic granulomatous disease,Interferon gamma-1a (genetical recombination) (JAN)
H01463,D03357,3459,(RefSeq) interferon gamma receptor 1 isoform 1 precursor,Mycosis fungoides,Interferon gamma-1a (genetical recombination) (JAN)
H01463,D03357,3460,(RefSeq) interferon gamma receptor 2 isoform 2 precursor,Mycosis fungoides,Interferon gamma-1a (genetical recombination) (JAN)
H01490,D05218,931,(RefSeq) B-lymphocyte antigen CD20,Multiple sclerosis,Ocrelizumab (USAN)
H01730,D00359,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Myocardial infarction,Lovastatin (USP/INN)
H01632,D00359,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Angina pectoris,Lovastatin (USP/INN)
H01635,D00359,3156,(RefSeq) 3-hydroxy-3-methylglutaryl-Coenzyme A reductase isoform 1,Hyperlipidemia,Lovastatin (USP/INN)
H01360,D01128,6915,(RefSeq) thromboxane A2 receptor isoform alpha,Allergic rhinitis,Ramatroban (JAN/INN)
H01360,D01128,5729,(RefSeq) prostaglandin D2 receptor isoform 1,Allergic rhinitis,Ramatroban (JAN/INN)
H01611,D02780,2902,"(RefSeq) glutamate receptor ionotropic, NMDA 1 isoform GluN1-1a precursor",Alcohol dependence,Acamprosate calcium (JAN/USAN)
H01611,D02780,2903,"(RefSeq) glutamate receptor ionotropic, NMDA 2A isoform 1 precursor",Alcohol dependence,Acamprosate calcium (JAN/USAN)
H01611,D02780,2904,"(RefSeq) glutamate receptor ionotropic, NMDA 2B isoform a precursor",Alcohol dependence,Acamprosate calcium (JAN/USAN)
H01611,D02780,2905,"(RefSeq) glutamate receptor ionotropic, NMDA 2C isoform 1 precursor",Alcohol dependence,Acamprosate calcium (JAN/USAN)
H01611,D02780,2906,"(RefSeq) glutamate receptor ionotropic, NMDA 2D precursor",Alcohol dependence,Acamprosate calcium (JAN/USAN)
H00409,D01854,6833,(RefSeq) ATP-binding cassette sub-family C member 8 isoform 2,Type 2 diabetes mellitus,Mitiglinide calcium hydrate (JP18)
H00409,D01854,3767,(RefSeq) ATP-sensitive inward rectifier potassium channel 11 isoform 1,Type 2 diabetes mellitus,Mitiglinide calcium hydrate (JP18)
H01587,D01672,3818,(RefSeq) plasma kallikrein isoform 1 preproprotein,Disseminated intravascular coagulation,Gabexate mesilate (JP18)
H01587,D01672,3816,(RefSeq) kallikrein-1 preproprotein,Disseminated intravascular coagulation,Gabexate mesilate (JP18)
H01587,D01672,3817,(RefSeq) kallikrein-2 isoform 1 preproprotein,Disseminated intravascular coagulation,Gabexate mesilate (JP18)
H01681,D01672,3818,(RefSeq) plasma kallikrein isoform 1 preproprotein,Acute pancreatitis,Gabexate mesilate (JP18)
H01681,D01672,3816,(RefSeq) kallikrein-1 preproprotein,Acute pancreatitis,Gabexate mesilate (JP18)
H01681,D01672,3817,(RefSeq) kallikrein-2 isoform 1 preproprotein,Acute pancreatitis,Gabexate mesilate (JP18)
H01680,D01672,3818,(RefSeq) plasma kallikrein isoform 1 preproprotein,Chronic pancreatitis,Gabexate mesilate (JP18)
H01680,D01672,3816,(RefSeq) kallikrein-1 preproprotein,Chronic pancreatitis,Gabexate mesilate (JP18)
H01680,D01672,3817,(RefSeq) kallikrein-2 isoform 1 preproprotein,Chronic pancreatitis,Gabexate mesilate (JP18)
H01633,D01115,4306,(RefSeq) mineralocorticoid receptor isoform 1,High blood pressure,Eplerenone (JP18/USAN/INN)
H01633,D00519,6559,(RefSeq) solute carrier family 12 member 3 isoform 3,High blood pressure,Chlorothiazide (JAN/USP/INN)
H01633,D00656,6559,(RefSeq) solute carrier family 12 member 3 isoform 3,High blood pressure,Methyclothiazide (JAN/USP/INN)
H01633,D00656,6557,(RefSeq) solute carrier family 12 member 1 isoform A,High blood pressure,Methyclothiazide (JAN/USP/INN)
H01818,D04148,6532,(RefSeq) sodium-dependent serotonin transporter,Dravet syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01818,D04148,3352,(RefSeq) 5-hydroxytryptamine receptor 1D,Dravet syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01818,D04148,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Dravet syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01818,D04148,3358,(RefSeq) 5-hydroxytryptamine receptor 2C isoform a precursor,Dravet syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01818,D04148,10280,(RefSeq) sigma non-opioid intracellular receptor 1 isoform 1,Dravet syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01813,D04148,6532,(RefSeq) sodium-dependent serotonin transporter,Lennox-Gastaut syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01813,D04148,3352,(RefSeq) 5-hydroxytryptamine receptor 1D,Lennox-Gastaut syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01813,D04148,3356,(RefSeq) 5-hydroxytryptamine receptor 2A isoform 1,Lennox-Gastaut syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01813,D04148,3358,(RefSeq) 5-hydroxytryptamine receptor 2C isoform a precursor,Lennox-Gastaut syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01813,D04148,10280,(RefSeq) sigma non-opioid intracellular receptor 1 isoform 1,Lennox-Gastaut syndrome,Fenfluramine hydrochloride (JAN/USAN)
H01593,D03684,8600,(RefSeq) tumor necrosis factor ligand superfamily member 11 isoform 1,Osteoporosis,Denosumab (USAN)
H00010,D03684,8600,(RefSeq) tumor necrosis factor ligand superfamily member 11 isoform 1,Multiple myeloma,Denosumab (USAN)
H01470,D03684,8600,(RefSeq) tumor necrosis factor ligand superfamily member 11 isoform 1,Giant cell tumor of bone,Denosumab (USAN)
H00630,D03684,8600,(RefSeq) tumor necrosis factor ligand superfamily member 11 isoform 1,Rheumatoid arthritis,Denosumab (USAN)
H00038,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Melanoma,Pembrolizumab (USAN)
H00014,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Non-small cell lung cancer,Pembrolizumab (USAN)
H02420,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Head and neck cancer,Pembrolizumab (USAN)
H00007,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Hodgkin lymphoma,Pembrolizumab (USAN)
H02434,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,"Diffuse large B-cell lymphoma, not otherwise specified",Pembrolizumab (USAN)
H00022,D10574,5133,(RefSeq) programmed cell death protein 1 precursor,Bladder cancer,Pembrolizumab (USAN)
