drugbank_id,name,drug_class,atc_codes,moa,description,targets,safety_flags,pediatric_safe,pregnancy_category,routes,top_side_effects
DB01951,Gpi-1046,,[],,,[],[],True,,[],[]
DB02311,Methyl Methylsulfinylmethyl Sulfide,,[],,,[],[],True,,[],[]
DB02888,FKB-001,,[],,,[],[],True,,[],[]
DB03338,Heptyl glucoside,,[],,,[],[],True,,[],[]
DB03621,"L-709,587",,[],,,[],[],True,,[],[]
DB04012,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",,[],,,[],[],True,,[],[]
DB04094,4-hydroxybutan-2-one,,[],,,[],[],True,,[],[]
DB08520,"(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE",,[],,,[],[],True,,[],[]
DB07497,"5-(HEXAHYDRO-2-OXO-1H-THIENO[3,4-D]IMIDAZOL-6-YL)PENTANAL",,[],,,[],[],True,,[],[]
DB02859,Soraphen A,,[],,,[],[],True,,[],[]
DB03781,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",,[],,,[],[],True,,[],[]
DB07870,Haloxyfop-P,,[],,,[],[],True,,[],[]
DB00005,Etanercept,,[],,,[],[],True,,[],[]
DB00051,Adalimumab,,[],,,[],[],True,,[],[]
DB00065,Infliximab,,[],,,[],[],True,,[],[]
DB04956,Afelimomab,,[],,,[],[],True,,[],[]
DB05017,YSIL6,,[],,,[],[],True,,[],[]
DB05218,PN0621,,[],,,[],[],True,,[],[]
DB05412,Talmapimod,,[],,,[],[],True,,[],[]
DB05470,VX-702,,[],,,[],[],True,,[],[]
DB05513,Atiprimod,,[],,,[],[],True,,[],[]
DB05744,CRx-139,,[],,,[],[],True,,[],[]
DB05758,CYT007-TNFQb,,[],,,[],[],True,,[],[]
DB05767,Andrographolide,,[],,,[],[],True,,[],[]
DB05869,Ethyl pyruvate,,[],,,[],[],True,,[],[]
DB05879,AME-527,,[],,,[],[],True,,[],[]
DB05968,PR-104,,[],,,[],[],True,,[],[]
DB05992,Plinabulin,,[],,,[],[],True,,[],[]
DB06444,Dexanabinol,,[],,,[],[],True,,[],[]
DB06495,Onercept,,[],,,[],[],True,,[],[]
DB06674,Golimumab,,[],,,[],[],True,,[],[]
DB12140,Dilmapimod,,[],,,[],[],True,,[],[]
DB00587,Cinalukast,,[],,,[],[],True,,[],[]
DB08602,"3-(2,6-difluorophenyl)-2-(methylthio)quinazolin-4(3H)-one",,[],,,[],[],True,,[],[]
DB00002,Cetuximab,,[],,,[],[],True,,[],[]
DB00028,Human immunoglobulin G,,[],,,[],[],True,,[],[]
DB00110,Palivizumab,,[],,,[],[],True,,[],[]
DB00498,Phenindione,,[],,,[],[],True,,[],[]
DB02490,(Diaminomethyl-Methyl-Amino)-Acetic Acid,,[],,,[],[],True,,[],[]
DB04027,D-arginine,,[],,,[],[],True,,[],[]
DB05476,WX-UK1,,[],,,[],[],True,,[],[]
DB00092,Alefacept,,[],,,[],[],True,,[],[]
DB06371,Siplizumab,,[],,,[],[],True,,[],[]
DB02205,(+)-Rutamarin alcohol,,[],,,[],[],True,,[],[]
DB03331,"N-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine",,[],,,[],[],True,,[],[]
DB04477,"2'-Deoxy-2'-[(3,5-dimethoxybenzoyl)amino]-N-[(1R)-1,2,3,4-tetrahydro-1-naphthalenyl]adenosine",,[],,,[],[],True,,[],[]
DB02635,N-[O-Phosphono-Pyridoxyl]-Isoleucine,,[],,,[],[],True,,[],[]
DB04074,alpha-Ketoisovalerate,,[],,,[],[],True,,[],[]
DB03070,Selenazole-4-carboxyamide-adenine dinucleotide,,[],,,[],[],True,,[],[]
DB03948,"6-Chloropurine Riboside, 5'-Monophosphate",,[],,,[],[],True,,[],[]
DB04566,Inosinic Acid,,[],,,[],[],True,,[],[]
DB06103,VX-148,,[],,,[],[],True,,[],[]
DB05667,Levoketoconazole,,[],,,[],[],True,,[],[]
DB00511,Acetyldigitoxin,,[],,,[],[],True,,[],[]
DB01078,Deslanoside,,[],,,[],[],True,,[],[]
DB01092,Ouabain,,[],,,[],[],True,,[],[]
DB01158,Bretylium,,[],,,[],[],True,,[],[]
DB01188,Ciclopirox,,[],,,[],[],True,,[],[]
DB01345,Potassium cation,,[],,,[],[],True,,[],[]
DB01378,Magnesium cation,,[],,,[],[],True,,[],[]
DB01430,Almitrine,,[],,,[],[],True,,[],[]
DB06157,Istaroxime,,[],,,[],[],True,,[],[]
DB13996,Magnesium acetate,,[],,,[],[],True,,[],[]
DB14498,Potassium acetate,,[],,,[],[],True,,[],[]
DB14499,Potassium sulfate,,[],,,[],[],True,,[],[]
DB14500,Potassium,,[],,,[],[],True,,[],[]
DB14514,Magnesium levulinate,,[],,,[],[],True,,[],[]
DB14515,Magnesium lactate,,[],,,[],[],True,,[],[]
DB03614,Mecobalamin,,[],,,[],[],True,,[],[]
DB02468,12-Phenylheme,,[],,,[],[],True,,[],[]
DB03906,2-Phenylheme,,[],,,[],[],True,,[],[]
DB04803,Verdoheme,,[],,,[],[],True,,[],[]
DB06914,"1-({2-[2-(4-CHLOROPHENYL)ETHYL]-1,3-DIOXOLAN-2-YL}METHYL)-1H-IMIDAZOLE",,[],,,[],[],True,,[],[]
DB07342,1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone,,[],,,[],[],True,,[],[]
DB00416,Metocurine iodide,,[],,,[],[],True,,[],[]
DB00565,Cisatracurium,,[],,,[],[],True,,[],[]
DB00657,Mecamylamine,,[],,,[],[],True,,[],[]
DB00732,Atracurium besylate,,[],,,[],[],True,,[],[]
DB01339,Vecuronium,,[],,,[],[],True,,[],[]
DB07720,Epibatidine,,[],,,[],[],True,,[],[]
DB08960,Hexamethonium,,[],,,[],[],True,,[],[]
DB09085,Tetracaine,,[],,,[],[],True,,[],[]
DB00380,Dexrazoxane,,[],,,[],[],True,,[],[]
DB00385,Valrubicin,,[],,,[],[],True,,[],[]
DB04576,Fleroxacin,,[],,,[],[],True,,[],[]
DB04967,Lucanthone,,[],,,[],[],True,,[],[]
DB04978,SP1049C,,[],,,[],[],True,,[],[]
DB05022,Amonafide,,[],,,[],[],True,,[],[]
DB05129,Elsamitrucin,,[],,,[],[],True,,[],[]
DB05706,13-deoxydoxorubicin,,[],,,[],[],True,,[],[]
DB05920,RTA 744,,[],,,[],[],True,,[],[]
DB06013,Aldoxorubicin,,[],,,[],[],True,,[],[]
DB06362,Becatecarin,,[],,,[],[],True,,[],[]
DB06420,Annamycin,,[],,,[],[],True,,[],[]
DB06421,Declopramide,,[],,,[],[],True,,[],[]
DB09047,Finafloxacin,,[],,,[],[],True,,[],[]
DB01689,Inhibitor Idd 384,,[],,,[],[],True,,[],[]
DB02007,alpha-D-glucose 6-phosphate,,[],,,[],[],True,,[],[]
DB02020,Alrestatin,,[],,,[],[],True,,[],[]
DB02021,Fidarestat,,[],,,[],[],True,,[],[]
DB02101,"(S,R)-fidarestat",,[],,,[],[],True,,[],[]
DB02132,Zenarestat,,[],,,[],[],True,,[],[]
DB02383,Tolrestat,,[],,,[],[],True,,[],[]
DB02518,N-Acetylalanine,,[],,,[],[],True,,[],[]
DB02712,Sorbinil,,[],,,[],[],True,,[],[]
DB02834,IDD552,,[],,,[],[],True,,[],[]
DB05327,Ranirestat,,[],,,[],[],True,,[],[]
DB05533,QR-333,,[],,,[],[],True,,[],[]
DB07028,(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID,,[],,,[],[],True,,[],[]
DB07030,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,,[],,,[],[],True,,[],[]
DB07063,Lidorestat,,[],,,[],[],True,,[],[]
DB07093,"{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID",,[],,,[],[],True,,[],[]
DB07139,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,,[],,,[],[],True,,[],[]
DB07187,CP-744809,,[],,,[],[],True,,[],[]
DB07450,(R)-minalrestat,,[],,,[],[],True,,[],[]
DB07498,"4-[3-(3-NITROPHENYL)-1,2,4-OXADIAZOL-5-YL]BUTANOIC ACID",,[],,,[],[],True,,[],[]
DB07999,"{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID",,[],,,[],[],True,,[],[]
DB08000,"2-(CARBOXYMETHYL)-1-OXO-1,2-DIHYDRONAPHTHO[1,2-D]ISOTHIAZOLE-4-CARBOXYLIC ACID 3,3-DIOXIDE",,[],,,[],[],True,,[],[]
DB08084,IDD594,,[],,,[],[],True,,[],[]
DB08098,"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",,[],,,[],[],True,,[],[]
DB08449,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",,[],,,[],[],True,,[],[]
DB08772,Zopolrestat,,[],,,[],[],True,,[],[]
DB00039,Palifermin,,[],,,[],[],True,,[],[]
DB02058,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,,[],,,[],[],True,,[],[]
DB02491,4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine,,[],,,[],[],True,,[],[]
DB05422,OPC-14523,,[],,,[],[],True,,[],[]
DB09186,Nisoxetine,,[],,,[],[],True,,[],[]
DB02624,Homoserine Lactone,,[],,,[],[],True,,[],[]
DB02562,"Quinonoid 7,8-Tetrahydrobiopterin",,[],,,[],[],True,,[],[]
DB03673,beta-2-Thienyl-L-alanine,,[],,,[],[],True,,[],[]
DB04419,D-norleucine,,[],,,[],[],True,,[],[]
DB00372,Thiethylperazine,,[],,,[],[],True,,[],[]
DB01425,Alizapride,,[],,,[],[],True,,[],[]
DB04857,Brasofensine,,[],,,[],[],True,,[],[]
DB09018,Bromopride,,[],,,[],[],True,,[],[]
DB09097,Quinagolide,,[],,,[],[],True,,[],[]
DB12518,Raclopride,,[],,,[],[],True,,[],[]
DB12579,JNJ-37822681,,[],,,[],[],True,,[],[]
DB01207,Ridogrel,,[],,,[],[],True,,[],[]
DB05514,Cobiprostone,,[],,,[],[],True,,[],[]
DB01269,Panitumumab,,[],,,[],[],True,,[],[]
DB05101,Matuzumab,,[],,,[],[],True,,[],[]
DB05374,Rindopepimut,,[],,,[],[],True,,[],[]
DB05424,Canertinib,,[],,,[],[],True,,[],[]
DB05524,Pelitinib,,[],,,[],[],True,,[],[]
DB07602,S-{3-[(4-ANILINOQUINAZOLIN-6-YL)AMINO]-3-OXOPROPYL}-L-CYSTEINE,,[],,,[],[],True,,[],[]
DB07662,PD-168393,,[],,,[],[],True,,[],[]
DB09559,Necitumumab,,[],,,[],[],True,,[],[]
DB12202,Zalutumumab,,[],,,[],[],True,,[],[]
DB13164,Olmutinib,,[],,,[],[],True,,[],[]
DB15327,Abivertinib,,[],,,[],[],True,,[],[]
DB00504,Levallorphan,,[],,,[],[],True,,[],[]
DB00913,Anileridine,,[],,,[],[],True,,[],[]
DB01433,Methadyl acetate,,[],,,[],[],True,,[],[]
DB04367,Debromohymenialdisine,,[],,,[],[],True,,[],[]
DB05455,SR 121463,,[],,,[],[],True,,[],[]
DB00282,Pamidronic acid,,[],,,[],[],True,,[],[]
DB00399,Zoledronic acid,,[],,,[],[],True,,[],[]
DB00630,Alendronic acid,,[],,,[],[],True,,[],[]
DB00710,Ibandronate,,[],,,[],[],True,,[],[]
DB01785,Dimethylallyl Diphosphate,,[],,,[],[],True,,[],[]
DB02508,Isopentyl Pyrophosphate,,[],,,[],[],True,,[],[]
DB02552,Geranyl Diphosphate,,[],,,[],[],True,,[],[]
DB04714,ISOPENTENYL PYROPHOSPHATE,,[],,,[],[],True,,[],[]
DB06255,Incadronic acid,,[],,,[],[],True,,[],[]
DB06548,Minodronic acid,,[],,,[],[],True,,[],[]
DB07780,Farnesyl diphosphate,,[],,,[],[],True,,[],[]
DB07841,Geranylgeranyl diphosphate,,[],,,[],[],True,,[],[]
DB01070,Dihydrotachysterol,,[],,,[],[],True,,[],[]
DB03451,Lexacalcitol,,[],,,[],[],True,,[],[]
DB04258,Seocalcitol,,[],,,[],[],True,,[],[]
DB04540,Cholesterol,,[],,,[],[],True,,[],[]
DB04796,Inecalcitol,,[],,,[],[],True,,[],[]
DB04891,Becocalcidiol,,[],,,[],[],True,,[],[]
DB05024,CTA018,,[],,,[],[],True,,[],[]
DB05295,Eldecalcitol,,[],,,[],[],True,,[],[]
DB06194,Elocalcitol,,[],,,[],[],True,,[],[]
DB07530,"(1R,3R)-5-[(2E)-3-{(1S,3R)-2,2,3-trimethyl-3-[6,6,6-trifluoro-5-hydroxy-5-(trifluoromethyl)hex-3-yn-1-yl]cyclopentyl}prop-2-en-1-ylidene]cyclohexane-1,3-diol",,[],,,[],[],True,,[],[]
DB08742,"1,3-CYCLOHEXANEDIOL, 4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-METHYL-1,3-HEXADIYNYL)-7A-METHYL-4H-INDEN-4-YLIDENE]ETHYLIDENE]-, (1R,3S,5Z)",,[],,,[],[],True,,[],[]
DB08837,Tetraethylammonium,,[],,,[],[],True,,[],[]
DB04851,Biricodar,,[],,,[],[],True,,[],[]
DB02328,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid,,[],,,[],[],True,,[],[]
DB03928,"Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol",,[],,,[],[],True,,[],[]
DB04217,L-2-amino-3-butynoic acid,,[],,,[],[],True,,[],[]
DB02983,Para-Mercury-Benzenesulfonic Acid,,[],,,[],[],True,,[],[]
DB03860,ICI-164384,,[],,,[],[],True,,[],[]
DB04020,"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol",,[],,,[],[],True,,[],[]
DB05052,MF101,,[],,,[],[],True,,[],[]
DB06832,Prinaberel,,[],,,[],[],True,,[],[]
DB06875,ERB-196,,[],,,[],[],True,,[],[]
DB06937,"4-(6-HYDROXY-BENZO[D]ISOXAZOL-3-YL)BENZENE-1,3-DIOL",,[],,,[],[],True,,[],[]
DB07009,"2-(5-HYDROXY-NAPHTHALEN-1-YL)-1,3-BENZOOXAZOL-6-OL",,[],,,[],[],True,,[],[]
DB07032,2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,,[],,,[],[],True,,[],[]
DB07036,"(3aS,4R,9bR)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",,[],,,[],[],True,,[],[]
DB07119,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,,[],,,[],[],True,,[],[]
DB07150,4-(4-HYDROXYPHENYL)-1-NAPHTHALDEHYDE OXIME,,[],,,[],[],True,,[],[]
DB07198,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,,[],,,[],[],True,,[],[]
DB07230,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,,[],,,[],[],True,,[],[]
DB07236,3-(6-HYDROXY-NAPHTHALEN-2-YL)-BENZO[D]ISOOXAZOL-6-OL,,[],,,[],[],True,,[],[]
DB07702,17alpha-Estriol,,[],,,[],[],True,,[],[]
DB07757,"(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one",,[],,,[],[],True,,[],[]
DB05249,FavId,,[],,,[],[],True,,[],[]
DB13144,Lenograstim,,[],,,[],[],True,,[],[]
DB13200,Lipegfilgrastim,,[],,,[],[],True,,[],[]
DB00223,Diflorasone,,[],,,[],[],True,,[],[]
DB00547,Desoximetasone,,[],,,[],[],True,,[],[]
DB00838,Clocortolone,,[],,,[],[],True,,[],[]
DB02210,"Hexane-1,6-Diol",,[],,,[],[],True,,[],[]
DB05423,ORG-34517,,[],,,[],[],True,,[],[]
DB09091,Tixocortol,,[],,,[],[],True,,[],[]
DB12637,Onapristone,,[],,,[],[],True,,[],[]
DB01107,Methyprylon,,[],,,[],[],True,,[],[]
DB01341,Dihydroquinidine barbiturate,,[],,,[],[],True,,[],[]
DB12458,Muscimol,,[],,,[],[],True,,[],[]
DB01834,"(9R,10R)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",,[],,,[],[],True,,[],[]
DB02165,Zinc trihydroxide,,[],,,[],[],True,,[],[]
DB02458,"S-(2,4-dinitrophenyl)glutathione",,[],,,[],[],True,,[],[]
DB03314,5-fluorotryptophan,,[],,,[],[],True,,[],[]
DB04187,"(9S,10S)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene",,[],,,[],[],True,,[],[]
DB04700,GLUTATHIONE SULFINATE,,[],,,[],[],True,,[],[]
DB04521,4-S-Glutathionyl-5-pentyl-tetrahydro-furan-2-ol,,[],,,[],[],True,,[],[]
DB03003,Glutathione sulfonic acid,,[],,,[],[],True,,[],[]
DB03032,S-octylglutathione,,[],,,[],[],True,,[],[]
DB03706,1-Hydroxy-2-S-glutathionyl-3-para-nitrophenoxy-propane,,[],,,[],[],True,,[],[]
DB01915,S-Hydroxycysteine,,[],,,[],[],True,,[],[]
DB02633,Cibacron Blue,,[],,,[],[],True,,[],[]
DB03619,Deoxycholic acid,,[],,,[],[],True,,[],[]
DB03686,S-(4-nitrobenzyl)glutathione,,[],,,[],[],True,,[],[]
DB04339,Carbocisteine,,[],,,[],[],True,,[],[]
DB04972,Canfosfamide,,[],,,[],[],True,,[],[]
DB05460,Ezatiostat,,[],,,[],[],True,,[],[]
DB07849,S-NONYL-CYSTEINE,,[],,,[],[],True,,[],[]
DB08370,S-(4-BROMOBENZYL)CYSTEINE,,[],,,[],[],True,,[],[]
DB11831,Dinitrochlorobenzene,,[],,,[],[],True,,[],[]
DB08809,Dichloroacetic acid,,[],,,[],[],True,,[],[]
DB03256,(6R)-Folinic acid,,[],,,[],[],True,,[],[]
DB04256,(S)-alpha-methyl-4-carboxyphenylglycine,,[],,,[],[],True,,[],[]
DB02852,Domoic Acid,,[],,,[],[],True,,[],[]
DB02999,Quisqualic acid,,[],,,[],[],True,,[],[]
DB03425,"2s,4r-4-Methylglutamate",,[],,,[],[],True,,[],[]
DB01664,(S)-DES-ME-AMPA,,[],,,[],[],True,,[],[]
DB02057,(S)-AMPA,,[],,,[],[],True,,[],[]
DB02347,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid,,[],,,[],[],True,,[],[]
DB02818,Iodo-Willardiine,,[],,,[],[],True,,[],[]
DB02966,Fluoro-Willardiine,,[],,,[],[],True,,[],[]
DB03240,"(S)-2-Amino-3-(1,3,5,7-Pentahydro-2,4-Dioxo-Cyclopenta[E]Pyrimidin-1-Yl) Proionic Acid",,[],,,[],[],True,,[],[]
DB03319,"(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate",,[],,,[],[],True,,[],[]
DB03759,FG-9041,,[],,,[],[],True,,[],[]
DB04000,Bromo-Willardiine,,[],,,[],[],True,,[],[]
DB04129,Willardiine,,[],,,[],[],True,,[],[]
DB04152,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",,[],,,[],[],True,,[],[]
DB04798,THIO-ATPA,,[],,,[],[],True,,[],[]
DB07455,"N,N'-[biphenyl-4,4'-diyldi(2R)propane-2,1-diyl]dimethanesulfonamide",,[],,,[],[],True,,[],[]
DB07598,"2,3,6A,7,8,9-HEXAHYDRO-11H-[1,4]DIOXINO[2,3-G]PYRROLO[2,1-B][1,3]BENZOXAZIN-11-ONE",,[],,,[],[],True,,[],[]
DB08303,"(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide",,[],,,[],[],True,,[],[]
DB08304,"(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",,[],,,[],[],True,,[],[]
DB08305,"(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",,[],,,[],[],True,,[],[]
DB01356,Lithium cation,,[],,,[],[],True,,[],[]
DB14507,Lithium citrate,,[],,,[],[],True,,[],[]
DB14508,Lithium succinate,,[],,,[],[],True,,[],[]
DB14509,Lithium carbonate,,[],,,[],[],True,,[],[]
DB00284,Acarbose,,[],,,[],[],True,,[],[]
DB04878,Voglibose,,[],,,[],[],True,,[],[]
DB01678,RU84687,,[],,,[],[],True,,[],[]
DB01866,RU79256,,[],,,[],[],True,,[],[]
DB01893,N6-Benzyl Adenosine-5'-Diphosphate,,[],,,[],[],True,,[],[]
DB01908,RU85493,,[],,,[],[],True,,[],[]
DB01947,RU78262,,[],,,[],[],True,,[],[]
DB02175,Malonic acid,,[],,,[],[],True,,[],[]
DB02336,RU83876,,[],,,[],[],True,,[],[]
DB02432,RU90395,,[],,,[],[],True,,[],[]
DB02762,RU79072,,[],,,[],[],True,,[],[]
DB02908,RU78783,,[],,,[],[],True,,[],[]
DB03023,"1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",,[],,,[],[],True,,[],[]
DB03078,PASBN,,[],,,[],[],True,,[],[]
DB03104,2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,,[],,,[],[],True,,[],[]
DB03114,PAS219,,[],,,[],[],True,,[],[]
DB03217,DPI59,,[],,,[],[],True,,[],[]
DB03268,RU82197,,[],,,[],[],True,,[],[]
DB03298,Phenylphosphate,,[],,,[],[],True,,[],[]
DB03306,RU78300,,[],,,[],[],True,,[],[]
DB03525,RU79073,,[],,,[],[],True,,[],[]
DB03591,RU82209,,[],,,[],[],True,,[],[]
DB03628,ISO24,,[],,,[],[],True,,[],[]
DB03712,RU85053,,[],,,[],[],True,,[],[]
DB03828,RU78299,,[],,,[],[],True,,[],[]
DB03902,Oxalic Acid,,[],,,[],[],True,,[],[]
DB04080,RU78191,,[],,,[],[],True,,[],[]
DB04495,Paratoulene phosphate,,[],,,[],[],True,,[],[]
DB04739,4-[(4-METHYL-1-PIPERAZINYL)METHYL]-N-[3-[[4-(3-PYRIDINYL)-2-PYRIMIDINYL]AMINO]PHENYL]-BENZAMIDE,,[],,,[],[],True,,[],[]
DB04751,Purvalanol A,,[],,,[],[],True,,[],[]
DB06882,1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-naphthalen-1-ylurea,,[],,,[],[],True,,[],[]
DB06883,1-[1-(3-aminophenyl)-3-tert-butyl-1H-pyrazol-5-yl]-3-phenylurea,,[],,,[],[],True,,[],[]
DB07335,"3-[4-AMINO-1-(1-METHYLETHYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-3-YL]PHENOL",,[],,,[],[],True,,[],[]
DB07966,[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile,,[],,,[],[],True,,[],[]
DB08052,PP-121,,[],,,[],[],True,,[],[]
DB08053,"1-cyclobutyl-3-(3,4-dimethoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",,[],,,[],[],True,,[],[]
DB08054,"1-(1-methylethyl)-3-quinolin-6-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine",,[],,,[],[],True,,[],[]
DB08192,2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE,,[],,,[],[],True,,[],[]
DB08462,N-(4-PHENYLAMINO-QUINAZOLIN-6-YL)-ACRYLAMIDE,,[],,,[],[],True,,[],[]
DB08564,(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,,[],,,[],[],True,,[],[]
DB02078,Triglyme,,[],,,[],[],True,,[],[]
DB01830,AP-22408,,[],,,[],[],True,,[],[]
DB04003,{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid,,[],,,[],[],True,,[],[]
DB06925,3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE,,[],,,[],[],True,,[],[]
DB07146,"2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE",,[],,,[],[],True,,[],[]
DB07297,"5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE",,[],,,[],[],True,,[],[]
DB08055,"N-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",,[],,,[],[],True,,[],[]
DB08056,"N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",,[],,,[],[],True,,[],[]
DB08057,"N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine",,[],,,[],[],True,,[],[]
DB01282,Carbetocin,,[],,,[],[],True,,[],[]
DB02337,S-(D-Carboxybutyl)-L-Homocysteine,,[],,,[],[],True,,[],[]
DB01281,Abatacept,,[],,,[],[],True,,[],[]
DB06681,Belatacept,,[],,,[],[],True,,[],[]
DB04901,Galiximab,,[],,,[],[],True,,[],[]
DB01284,Tetracosactide,,[],,,[],[],True,,[],[]
DB09334,Seractide acetate,,[],,,[],[],True,,[],[]
DB11653,Bremelanotide,,[],,,[],[],True,,[],[]
DB01273,Varenicline,,[],,,[],[],True,,[],[]
DB05458,Pozanicline,,[],,,[],[],True,,[],[]
DB09028,Cytisine,,[],,,[],[],True,,[],[]
DB05855,Rivanicline,,[],,,[],[],True,,[],[]
DB06043,Olaratumab,,[],,,[],[],True,,[],[]
DB07167,5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE,,[],,,[],[],True,,[],[]
DB07202,6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE,,[],,,[],[],True,,[],[]
DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,,[],,,[],[],True,,[],[]
DB02004,"5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine",,[],,,[],[],True,,[],[]
DB03253,(2s)-Pyrrolidin-2-Ylmethylamine,,[],,,[],[],True,,[],[]
DB03660,4-Iodo-L-phenylalanine,,[],,,[],[],True,,[],[]
